url,name,birthday,congress_term,total_bills
https://www.congress.gov/member/david-pryor/P000556,Senator David H. Pryor,(1934 - ),"In Congress 1965 - 1973, 1979 - 1997",2990
https://www.congress.gov/member/mark-pryor/P000590,Senator Mark L. Pryor,(1963 - ),In Congress 2003 - 2015,1820
https://www.congress.gov/member/carl-pursell/P000574,Representative Carl D. Pursell,(1932 - 2009),In Congress 1977 - 1993,1739
https://www.congress.gov/member/adam-putnam/P000586,Representative Adam H. Putnam,(1974 - ),In Congress 2001 - 2011,1136
https://www.congress.gov/member/benjamin-quayle/Q000024,Representative Benjamin Quayle,(1976 - ),In Congress 2011 - 2013,196
https://www.congress.gov/member/john-quayle/Q000007,Senator Dan Quayle,(1947 - ),In Congress 1977 - 1991,1456
https://www.congress.gov/member/albert-quie/Q000010,Representative Albert H. Quie,(1923 - ),In Congress 1957 - 1979,733
https://www.congress.gov/member/mike-quigley/Q000023,Representative Mike Quigley,(1958 - ),In Congress 2009 - Present |,2475
https://www.congress.gov/member/james-quillen/Q000013,Representative James H. (Jimmy) Quillen,(1916 - 2003),In Congress 1963 - 1997,2803
https://www.congress.gov/member/jack-quinn/Q000016,Representative Jack Quinn,(1951 - ),In Congress 1993 - 2005,1501
https://www.congress.gov/member/george-radanovich/R000004,Representative George Radanovich,(1955 - ),In Congress 1995 - 2011,1550
https://www.congress.gov/member/trey-radel/R000596,Representative Trey Radel,(1976 - ),In Congress 2013 - 2014,175
https://www.congress.gov/member/aumua-amata-radewagen/R000600,Delegate Aumua Amata Coleman Radewagen,(1947 - ),In Congress 2015 - Present |,518
https://www.congress.gov/member/nick-rahall/R000011,Representative Nick J. Rahall II,(1949 - ),In Congress 1977 - 2015,6936
https://www.congress.gov/member/tom-railsback/R000012,Representative Thomas F. Railsback,(1932 - 2020),In Congress 1967 - 1983,985
https://www.congress.gov/member/jim-ramstad/R000033,Representative Jim Ramstad,(1946 - 2020),In Congress 1991 - 2009,2771
https://www.congress.gov/member/william-randall/R000041,Representative William J. Randall,(1909 - 2000),In Congress 1959 - 1977,266
https://www.congress.gov/member/jennings-randolph/R000046,Senator Jennings Randolph,(1902 - 1998),"In Congress 1933 - 1947, 1957 - 1985",2189
https://www.congress.gov/member/charles-rangel/R000053,Representative Charles B. Rangel,(1930 - ),In Congress 1971 - 2017,12541
https://www.congress.gov/member/john-rarick/R000065,Representative John R. Rarick,(1924 - 2009),In Congress 1967 - 1975,247
https://www.congress.gov/member/jamie-raskin/R000606,Representative Jamie Raskin,(1962 - ),In Congress 2017 - Present |,2099
https://www.congress.gov/member/william-ratchford/R000067,Representative William R. Ratchford,(1934 - 2011),In Congress 1979 - 1985,1177
https://www.congress.gov/member/john-ratcliffe/R000601,Representative John Ratcliffe,(1965 - ),In Congress 2015 - 2020,584
https://www.congress.gov/member/arthur-ravenel/R000072,Representative Arthur Ravenel Jr.,(1927 - ),In Congress 1987 - 1995,1931
https://www.congress.gov/member/richard-ray/R000080,Representative Richard B. Ray,(1927 - 1999),In Congress 1983 - 1993,927
https://www.congress.gov/member/bill-redmond/R000567,Representative Bill Redmond,(1955 - ),In Congress 1997 - 1999,162
https://www.congress.gov/member/john-reed/R000122,Senator Jack Reed,(1949 - ),In Congress 1991 - Present |,4937
https://www.congress.gov/member/tom-reed/R000585,Representative Tom Reed,(1971 - ),In Congress 2010 - Present |,1216
https://www.congress.gov/member/thomas-rees/R000134,Representative Thomas N. Rees,(1925 - 2003),In Congress 1965 - 1977,715
https://www.congress.gov/member/ralph-regula/R000141,Representative Ralph Regula,(1924 - 2017),In Congress 1973 - 2009,2423
https://www.congress.gov/member/denny-rehberg/R000571,Representative Denny Rehberg,(1955 - ),In Congress 2001 - 2013,1298
https://www.congress.gov/member/david-reichert/R000578,Representative David G. Reichert,(1950 - ),In Congress 2005 - 2019,1476
https://www.congress.gov/member/harry-reid/R000146,Senator Harry Reid,(1939 - ),In Congress 1983 - 2017,6953
https://www.congress.gov/member/ogden-reid/R000150,Representative Ogden R. Reid,(1925 - 2019),In Congress 1963 - 1975,184
https://www.congress.gov/member/james-renacci/R000586,Representative James B. Renacci,(1958 - ),In Congress 2011 - 2019,900
https://www.congress.gov/member/rick-renzi/R000574,Representative Rick Renzi,(1958 - ),In Congress 2003 - 2009,761
https://www.congress.gov/member/guy-reschenthaler/R000610,Representative Guy Reschenthaler,(1983 - ),In Congress 2019 - Present |,355
https://www.congress.gov/member/henry-reuss/R000165,Representative Henry S. Reuss,(1912 - 2002),In Congress 1955 - 1983,805
https://www.congress.gov/member/silvestre-reyes/R000170,Representative Silvestre Reyes,(1944 - ),In Congress 1997 - 2013,2611
https://www.congress.gov/member/mel-reynolds/R000178,Representative Mel Reynolds,(1952 - ),In Congress 1993 - 1997,353
https://www.congress.gov/member/thomas-reynolds/R000569,Representative Thomas M. Reynolds,(1950 - ),In Congress 1999 - 2009,936
https://www.congress.gov/member/john-rhodes/R000188,Representative John J. Rhodes,(1916 - 2003),In Congress 1953 - 1983,644
https://www.congress.gov/member/john-rhodes/R000189,Representative John J. Rhodes III,(1943 - 2011),In Congress 1987 - 1993,991
https://www.congress.gov/member/reid-ribble/R000587,Representative Reid J. Ribble,(1956 - ),In Congress 2011 - 2017,1001
https://www.congress.gov/member/abraham-ribicoff/R000191,Senator Abraham A. Ribicoff,(1910 - 1998),"In Congress 1949 - 1953, 1963 - 1981",827
https://www.congress.gov/member/kathleen-rice/R000602,Representative Kathleen M. Rice,(1965 - ),In Congress 2015 - Present |,1470
https://www.congress.gov/member/tom-rice/R000597,Representative Tom Rice,(1957 - ),In Congress 2013 - Present |,594
https://www.congress.gov/member/bill-richardson/R000229,Representative Bill Richardson,(1947 - ),In Congress 1983 - 1999,3578
https://www.congress.gov/member/laura-richardson/R000581,Representative Laura Richardson,(1962 - ),In Congress 2007 - 2013,1543
https://www.congress.gov/member/cedric-richmond/R000588,Representative Cedric L. Richmond,(1973 - ),In Congress 2011 - Present |,1423
https://www.congress.gov/member/frederick-richmond/R000232,Representative Frederick W. Richmond,(1923 - 2019),In Congress 1975 - 1983,1820
https://www.congress.gov/member/thomas-ridge/R000243,Representative Thomas J. Ridge,(1945 - ),In Congress 1983 - 1995,1158
https://www.congress.gov/member/donald-riegle/R000249,Senator Donald W. Riegle Jr.,(1938 - ),In Congress 1967 - 1995,4851
https://www.congress.gov/member/e-rigell/R000589,Representative E. Scott Rigell,(1960 - ),In Congress 2011 - 2017,514
https://www.congress.gov/member/denver-riggleman/R000611,Representative Denver Riggleman,(1970 - ),In Congress 2019 - Present |,364
https://www.congress.gov/member/frank-riggs/R000252,Representative Frank Riggs,(1950 - ),"In Congress 1991 - 1993, 1995 - 1999",997
https://www.congress.gov/member/bob-riley/R000258,Representative Bob Riley,(1944 - ),In Congress 1997 - 2003,549
https://www.congress.gov/member/matthew-rinaldo/R000262,Representative Matthew J. Rinaldo,(1931 - 2008),In Congress 1973 - 1993,3222
https://www.congress.gov/member/james-risch/R000584,Senator James E. Risch ,(1943 - ),In Congress 2009 - Present |,1798
https://www.congress.gov/member/theo-risenhoover/R000268,Representative Theodore M. Risenhoover,(1934 - 2006),In Congress 1975 - 1979,327
https://www.congress.gov/member/donald-ritter/R000277,Representative Don Ritter,(1940 - ),In Congress 1979 - 1993,2142
https://www.congress.gov/member/david-rivera/R000590,Representative David Rivera,(1965 - ),In Congress 2011 - 2013,229
https://www.congress.gov/member/lynn-rivers/R000281,Representative Lynn N. Rivers,(1956 - ),In Congress 1995 - 2003,1522
https://www.congress.gov/member/charles-robb/R000295,Senator Charles S. Robb,(1939 - ),In Congress 1989 - 2001,1924
https://www.congress.gov/member/clint-roberts/R000308,Representative Clint Roberts,(1935 - 2017),In Congress 1981 - 1983,252
https://www.congress.gov/member/pat-roberts/R000307,Senator Pat Roberts,(1936 - ),In Congress 1981 - Present |,5340
https://www.congress.gov/member/ray-roberts/R000312,Representative Ray Roberts,(1913 - 1992),In Congress 1961 - 1981,531
https://www.congress.gov/member/j-robinson/R000337,Representative J. Kenneth Robinson,(1916 - 1990),In Congress 1971 - 1985,1272
https://www.congress.gov/member/tommy-robinson/R000354,Representative Tommy F. Robinson,(1942 - ),In Congress 1985 - 1991,1192
https://www.congress.gov/member/howard-robison/R000357,Representative Howard W. Robison,(1915 - 1987),In Congress 1957 - 1975,160
https://www.congress.gov/member/martha-roby/R000591,Representative Martha Roby,(1976 - ),In Congress 2011 - Present |,586
https://www.congress.gov/member/jay-rockefeller/R000361,Senator John D. Rockefeller IV,(1937 - ),In Congress 1985 - 2015,4637
https://www.congress.gov/member/peter-rodino/R000374,Representative Peter W. Rodino Jr.,(1909 - 2005),In Congress 1949 - 1989,3266
https://www.congress.gov/member/ciro-rodriguez/R000568,Representative Ciro D. Rodriguez,(1946 - ),"In Congress 1997 - 2005, 2007 - 2011",1998
https://www.congress.gov/member/david-roe/R000582,Representative David P. Roe,(1945 - ),In Congress 2009 - Present |,2162
https://www.congress.gov/member/robert-roe/R000383,Representative Robert A. Roe,(1924 - 2014),In Congress 1969 - 1993,8067
https://www.congress.gov/member/charles-roemer/R000384,Representative Buddy Roemer,(1943 - ),In Congress 1981 - 1989,739
https://www.congress.gov/member/tim-roemer/R000385,Representative Tim Roemer,(1956 - ),In Congress 1991 - 2003,848
https://www.congress.gov/member/james-rogan/R000386,Representative James E. Rogan,(1957 - ),In Congress 1997 - 2001,390
https://www.congress.gov/member/harold-rogers/R000395,Representative Harold Rogers,(1937 - ),In Congress 1981 - Present |,2781
https://www.congress.gov/member/mike-rogers/R000575,Representative Mike Rogers,(1958 - ),In Congress 2003 - Present |,1628
https://www.congress.gov/member/mike-rogers/R000572,Representative Mike Rogers,(1963 - ),In Congress 2001 - 2015,1591
https://www.congress.gov/member/paul-rogers/R000401,Representative Paul G. Rogers,(1921 - 2008),In Congress 1955 - 1979,536
https://www.congress.gov/member/dana-rohrabacher/R000409,Representative Dana Rohrabacher,(1947 - ),In Congress 1989 - 2019,4104
https://www.congress.gov/member/todd-rokita/R000592,Representative Todd Rokita,(1970 - ),In Congress 2011 - 2019,1245
https://www.congress.gov/member/carlos-romero-barcelo/R000417,Resident Commissioner Carlos A. Romero-Barcelo,(1932 - ),In Congress 1993 - 2001,1051
https://www.congress.gov/member/mitt-romney/R000615,Senator Mitt  Romney,(1947 - ),In Congress 2019 - Present |,202
https://www.congress.gov/member/teno-roncalio/R000421,Representative Teno Roncalio,(1916 - 2003),"In Congress 1965 - 1967, 1971 - 1979",516
https://www.congress.gov/member/angelo-roncallo/R000422,Representative Angelo D. Roncallo,(1927 - 2010),In Congress 1973 - 1975,239
https://www.congress.gov/member/francis-rooney/R000607,Representative Francis Rooney,(1953 - ),In Congress 2017 - Present |,463
https://www.congress.gov/member/fred-rooney/R000423,Representative Fred B. Rooney,(1925 - 2019),In Congress 1963 - 1979,532
https://www.congress.gov/member/john-rooney/R000424,Representative John J. Rooney,(1903 - 1975),In Congress 1943 - 1975,17
https://www.congress.gov/member/thomas-rooney/R000583,Representative Thomas J. Rooney,(1970 - ),In Congress 2009 - 2019,1342
https://www.congress.gov/member/ileana-ros-lehtinen/R000435,Representative Ileana Ros-Lehtinen,(1952 - ),In Congress 1989 - 2019,4330
https://www.congress.gov/member/charles-rose/R000436,Representative Charlie Rose,(1939 - 2012),In Congress 1973 - 1997,2789
https://www.congress.gov/member/john-rose/R000612,Representative John W. Rose,(1965 - ),In Congress 2019 - Present |,109
https://www.congress.gov/member/max-rose/R000613,Representative Max Rose,(1986 - ),In Congress 2019 - Present |,537
https://www.congress.gov/member/jacklyn-rosen/R000608,Senator Jacky Rosen,(1957 - ),In Congress 2017 - Present |,1174
https://www.congress.gov/member/benjamin-rosenthal/R000442,Representative Benjamin S. Rosenthal,(1923 - 1983),In Congress 1961 - 1983,2181
https://www.congress.gov/member/peter-roskam/R000580,Representative Peter J. Roskam,(1961 - ),In Congress 2007 - 2019,1467
https://www.congress.gov/member/dennis-ross/R000593,Representative Dennis A. Ross,(1959 - ),In Congress 2011 - 2019,1289
https://www.congress.gov/member/mike-ross/R000573,Representative Mike Ross,(1961 - ),In Congress 2001 - 2013,2080
https://www.congress.gov/member/daniel-rostenkowski/R000458,Representative Dan Rostenkowski,(1928 - 2010),In Congress 1959 - 1995,775
https://www.congress.gov/member/william-roth/R000460,Senator William V. Roth Jr.,(1921 - 2003),In Congress 1967 - 2001,3034
https://www.congress.gov/member/toby-roth/R000459,Representative Toby Roth,(1938 - ),In Congress 1979 - 1997,1575
https://www.congress.gov/member/keith-rothfus/R000598,Representative Keith J. Rothfus,(1962 - ),In Congress 2013 - 2019,710
https://www.congress.gov/member/steven-rothman/R000462,Representative Steven R. Rothman,(1952 - ),In Congress 1997 - 2013,3432
https://www.congress.gov/member/harley-rouda/R000616,Representative Harley Rouda,(1961 - ),In Congress 2019 - Present |,686
https://www.congress.gov/member/marge-roukema/R000465,Representative Marge Roukema,(1929 - 2014),In Congress 1981 - 2003,2520
https://www.congress.gov/member/mike-rounds/R000605,Senator Mike  Rounds,(1954 - ),In Congress 2015 - Present |,1035
https://www.congress.gov/member/john-roush/R000467,Representative J. Edward Roush,(1920 - 2004),"In Congress 1959 - 1969, 1971 - 1977",192
https://www.congress.gov/member/john-rousselot/R000469,Representative John H. Rousselot,(1927 - 2003),"In Congress 1961 - 1963, 1969 - 1983",956
https://www.congress.gov/member/david-rouzer/R000603,Representative David Rouzer,(1972 - ),In Congress 2015 - Present |,876
https://www.congress.gov/member/j-rowland/R000481,Representative J. Roy Rowland,(1926 - ),In Congress 1983 - 1995,1517
https://www.congress.gov/member/john-rowland/R000482,Representative John G. Rowland,(1957 - ),In Congress 1985 - 1991,936
https://www.congress.gov/member/chip-roy/R000614,Representative Chip Roy,(1972 - ),In Congress 2019 - Present |,171
https://www.congress.gov/member/william-roy/R000484,Representative William R. Roy,(1926 - 2014),In Congress 1971 - 1975,245
https://www.congress.gov/member/edward-roybal/R000485,Representative Edward R. Roybal,(1916 - 2005),In Congress 1963 - 1993,3365
https://www.congress.gov/member/lucille-roybal-allard/R000486,Representative Lucille Roybal-Allard,(1941 - ),In Congress 1993 - Present |,4983
https://www.congress.gov/member/ed-royce/R000487,Representative Edward R. Royce,(1951 - ),In Congress 1993 - 2019,2811
https://www.congress.gov/member/william-royer/R000489,Representative William Royer,(1920 - 2013),In Congress 1979 - 1981,166
https://www.congress.gov/member/marco-rubio/R000595,Senator Marco  Rubio ,(1971 - ),In Congress 2011 - Present |,2850
https://www.congress.gov/member/eldon-rudd/R000495,Representative Eldon D. Rudd,(1920 - 2002),In Congress 1977 - 1987,973
https://www.congress.gov/member/warren-rudman/R000497,Senator Warren Rudman,(1930 - 2012),In Congress 1981 - 1993,806
https://www.congress.gov/member/raul-ruiz/R000599,Representative Raul Ruiz,(1972 - ),In Congress 2013 - Present |,1239
https://www.congress.gov/member/harold-runnels/R000510,Representative Harold L. Runnels,(1924 - 1980),In Congress 1971 - 1981,374
https://www.congress.gov/member/jon-runyan/R000594,Representative Jon Runyan,(1973 - ),In Congress 2011 - 2015,398
https://www.congress.gov/member/philip-ruppe/R000512,Representative Philip E. Ruppe,(1926 - ),In Congress 1967 - 1979,469
https://www.congress.gov/member/c-a-ruppersberger/R000576,Representative C. A. Dutch Ruppersberger,(1946 - ),In Congress 2003 - Present |,2509
https://www.congress.gov/member/bobby-rush/R000515,Representative Bobby L. Rush,(1946 - ),In Congress 1993 - Present |,6259
https://www.congress.gov/member/steve-russell/R000604,Representative Steve Russell,(1963 - ),In Congress 2015 - 2019,350
https://www.congress.gov/member/martin-russo/R000543,Representative Martin A. Russo,(1944 - ),In Congress 1975 - 1993,1560
https://www.congress.gov/member/earl-ruth/R000545,Representative Earl B. Ruth,(1916 - 1989),In Congress 1969 - 1975,14
https://www.congress.gov/member/john-rutherford/R000609,Representative John H. Rutherford,(1952 - ),In Congress 2017 - Present |,559
https://www.congress.gov/member/leo-ryan/R000558,Representative Leo J. Ryan,(1925 - 1978),In Congress 1973 - 1979,682
https://www.congress.gov/member/paul-ryan/R000570,Representative Paul D. Ryan,(1970 - ),In Congress 1999 - 2019,1181
https://www.congress.gov/member/tim-ryan/R000577,Representative Tim Ryan,(1973 - ),In Congress 2003 - Present |,4314
https://www.congress.gov/member/jim-ryun/R000566,Representative Jim Ryun,(1947 - ),In Congress 1997 - 2007,925
https://www.congress.gov/member/gregorio-sablan/S001177,Delegate Gregorio Kilili Camacho Sablan,(1955 - ),In Congress 2009 - Present |,1485
https://www.congress.gov/member/martin-sabo/S000005,Representative Martin Olav Sabo,(1938 - 2016),In Congress 1979 - 2007,3452
https://www.congress.gov/member/patricia-saiki/S000014,Representative Patricia Saiki,(1930 - ),In Congress 1987 - 1991,824
https://www.congress.gov/member/john-salazar/S001158,Representative John T. Salazar,(1953 - ),In Congress 2005 - 2011,854
https://www.congress.gov/member/ken-salazar/S001163,Senator Ken Salazar,(1955 - ),In Congress 2005 - 2009,1189
https://www.congress.gov/member/bill-sali/S001167,Representative Bill Sali,(1954 - ),In Congress 2007 - 2009,324
https://www.congress.gov/member/matt-salmon/S000018,Representative Matt Salmon,(1958 - ),"In Congress 1995 - 2001, 2013 - 2017",1213
https://www.congress.gov/member/michael-san-nicolas/S001204,Delegate Michael F. Q. San Nicolas,(1981 - ),In Congress 2019 - Present |,438
https://www.congress.gov/member/linda-sanchez/S001156,Representative Linda T. Sanchez,(1969 - ),In Congress 2003 - Present |,3734
https://www.congress.gov/member/loretta-sanchez/S000030,Representative Loretta Sanchez,(1960 - ),In Congress 1997 - 2017,2895
https://www.congress.gov/member/bernard-sanders/S000033,Senator Bernard Sanders,(1941 - ),In Congress 1991 - Present |,7398
https://www.congress.gov/member/max-sandlin/S000044,Representative Max Sandlin,(1952 - ),In Congress 1997 - 2005,1528
https://www.congress.gov/member/chas-sandman/S000045,Representative Charles W. Sandman Jr.,(1921 - 1985),In Congress 1967 - 1975,116
https://www.congress.gov/member/mark-sanford/S000051,Representative Mark Sanford,(1960 - ),"In Congress 1995 - 2001, 2013 - 2019",700
https://www.congress.gov/member/terry-sanford/S000055,Senator Terry Sanford,(1917 - 1998),In Congress 1985 - 1993,1287
https://www.congress.gov/member/george-sangmeister/S000056,Representative George E. Sangmeister,(1931 - 2007),In Congress 1989 - 1995,799
https://www.congress.gov/member/jim-santini/S000058,Representative James D. Santini,(1937 - 2015),In Congress 1975 - 1983,711
https://www.congress.gov/member/rick-santorum/S000059,Senator Rick Santorum,(1958 - ),In Congress 1991 - 2007,2604
https://www.congress.gov/member/ronald-sarasin/S000062,Representative Ronald A. Sarasin,(1934 - ),In Congress 1973 - 1979,622
https://www.congress.gov/member/john-sarbanes/S001168,Representative John P. Sarbanes,(1962 - ),In Congress 2007 - Present |,1798
https://www.congress.gov/member/paul-sarbanes/S000064,Senator Paul S. Sarbanes,(1933 - ),In Congress 1971 - 2007,4796
https://www.congress.gov/member/bill-sarpalius/S000066,Representative Bill Sarpalius,(1948 - ),In Congress 1989 - 1995,798
https://www.congress.gov/member/ben-sasse/S001197,Senator Ben  Sasse,(1972 - ),In Congress 2015 - Present |,509
https://www.congress.gov/member/james-sasser/S000068,Senator Jim Sasser,(1936 - ),In Congress 1977 - 1995,2617
https://www.congress.gov/member/dave-satterfield/S000070,Representative David E. Satterfield III,(1920 - 1988),In Congress 1965 - 1981,424
https://www.congress.gov/member/gus-savage/S000081,Representative Gus Savage,(1925 - 2015),In Congress 1981 - 1993,2144
https://www.congress.gov/member/harold-sawyer/S000087,Representative Harold S. Sawyer,(1920 - 2003),In Congress 1977 - 1985,860
https://www.congress.gov/member/tom-sawyer/S000094,Representative Tom Sawyer,(1945 - ),In Congress 1987 - 2003,1912
https://www.congress.gov/member/william-saxbe/S000096,Senator William B. Saxbe,(1916 - 2010),In Congress 1969 - 1975,27
https://www.congress.gov/member/h-saxton/S000097,Representative Jim Saxton,(1943 - ),In Congress 1985 - 2009,4108
https://www.congress.gov/member/john-saylor/S000102,Representative John P. Saylor,(1908 - 1973),In Congress 1949 - 1975,170
https://www.congress.gov/member/steve-scalise/S001176,Representative Steve Scalise,(1965 - ),In Congress 2008 - Present |,948
https://www.congress.gov/member/mary-scanlon/S001205,Representative Mary Gay Scanlon,(1959 - ),In Congress 2018 - Present |,645
https://www.congress.gov/member/joe-scarborough/S000106,Representative Joe Scarborough,(1963 - ),In Congress 1995 - 2001,648
https://www.congress.gov/member/dan-schaefer/S000109,Representative Dan Schaefer,(1936 - 2006),In Congress 1983 - 1999,1721
https://www.congress.gov/member/robert-schaffer/S000112,Representative Bob Schaffer,(1962 - ),In Congress 1997 - 2003,1061
https://www.congress.gov/member/janice-schakowsky/S001145,Representative Janice D. Schakowsky,(1944 - ),In Congress 1999 - Present |,8250
https://www.congress.gov/member/brian-schatz/S001194,Senator Brian  Schatz,(1972 - ),In Congress 2012 - Present |,1705
https://www.congress.gov/member/mark-schauer/S001178,Representative Mark H. Schauer,(1961 - ),In Congress 2009 - 2011,296
https://www.congress.gov/member/lynn-schenk/S000119,Representative Lynn Schenk,(1945 - ),In Congress 1993 - 1995,232
https://www.congress.gov/member/william-scherle/S000121,Representative William J. Scherle,(1923 - 2003),In Congress 1967 - 1975,151
https://www.congress.gov/member/james-scheuer/S000124,Representative James H. Scheuer,(1920 - 2005),"In Congress 1965 - 1973, 1975 - 1993",4730
https://www.congress.gov/member/adam-schiff/S001150,Representative Adam B. Schiff,(1960 - ),In Congress 2001 - Present |,4370
https://www.congress.gov/member/steven-schiff/S000125,Representative Steven Schiff,(1947 - 1998),In Congress 1989 - 1999,1266
https://www.congress.gov/member/robert-schilling/S001182,Representative Robert T. Schilling,(1964 - ),In Congress 2011 - 2013,220
https://www.congress.gov/member/jean-schmidt/S001164,Representative Jean Schmidt,(1951 - ),In Congress 2005 - 2013,841
https://www.congress.gov/member/harrison-schmitt/S000132,Senator Harrison H. Schmitt,(1935 - ),In Congress 1977 - 1983,760
https://www.congress.gov/member/herman-schneebeli/S000135,Representative Herman T. Schneebeli,(1907 - 1982),In Congress 1959 - 1977,200
https://www.congress.gov/member/bradley-schneider/S001190,Representative Bradley Scott Schneider,(1961 - ),"In Congress 2013 - 2015, 2017 - Present |",1062
https://www.congress.gov/member/claudine-schneider/S000136,Representative Claudine Schneider,(1947 - ),In Congress 1981 - 1991,1689
https://www.congress.gov/member/aaron-schock/S001179,Representative Aaron Schock,(1981 - ),In Congress 2009 - 2015,1173
https://www.congress.gov/member/kurt-schrader/S001180,Representative Kurt Schrader,(1951 - ),In Congress 2009 - Present |,1340
https://www.congress.gov/member/kim-schrier/S001216,Representative Kim Schrier,(1968 - ),In Congress 2019 - Present |,363
https://www.congress.gov/member/edward-schrock/S001151,Representative Edward L. Schrock,(1941 - ),In Congress 2001 - 2005,475
https://www.congress.gov/member/patricia-schroeder/S000142,Representative Patricia Schroeder,(1940 - ),In Congress 1973 - 1997,3391
https://www.congress.gov/member/bill-schuette/S000143,Representative Bill Schuette,(1953 - ),In Congress 1985 - 1991,1233
https://www.congress.gov/member/richard-schulze/S000146,Representative Richard T. Schulze,(1929 - ),In Congress 1975 - 1993,1106
https://www.congress.gov/member/charles-schumer/S000148,Senator Charles E. Schumer,(1950 - ),In Congress 1981 - Present |,9486
https://www.congress.gov/member/allyson-schwartz/S001162,Representative Allyson Y. Schwartz,(1948 - ),In Congress 2005 - 2015,1695
https://www.congress.gov/member/john-schwarz/S001161,"Representative John J.H. ""Joe"" Schwarz",(1937 - ),In Congress 2005 - 2007,312
https://www.congress.gov/member/richard-schweiker/S000159,Senator Richard S. Schweiker,(1926 - 2015),In Congress 1961 - 1981,652
https://www.congress.gov/member/david-schweikert/S001183,Representative David Schweikert,(1962 - ),In Congress 2011 - Present |,1202
https://www.congress.gov/member/austin-scott/S001189,Representative Austin Scott,(1969 - ),In Congress 2011 - Present |,1129
https://www.congress.gov/member/david-scott/S001157,Representative David Scott,(1945 - ),In Congress 2003 - Present |,2823
https://www.congress.gov/member/hugh-scott/S000174,Senator Hugh Scott,(1900 - 1994),"In Congress 1941 - 1945, 1947 - 1977",632
https://www.congress.gov/member/rick-scott/S001217,Senator Rick  Scott,(1952 - ),In Congress 2019 - Present |,346
https://www.congress.gov/member/robert-scott/S000185,"Representative Robert C. ""Bobby"" Scott",(1947 - ),In Congress 1993 - Present |,4172
https://www.congress.gov/member/tim-scott/S001184,Senator Tim Scott,(1965 - ),In Congress 2011 - Present |,1246
https://www.congress.gov/member/william-scott/S000189,Senator William Lloyd Scott,(1915 - 1997),In Congress 1967 - 1979,198
https://www.congress.gov/member/andrea-seastrand/S000213,Representative Andrea H. Seastrand,(1941 - ),In Congress 1995 - 1997,219
https://www.congress.gov/member/keith-sebelius/S000217,Representative Keith G. Sebelius,(1916 - 1982),In Congress 1969 - 1981,885
https://www.congress.gov/member/john-seiberling/S000230,Representative John F. Seiberling,(1918 - 2008),In Congress 1971 - 1987,2602
https://www.congress.gov/member/shelley-sekula-gibbs/S001166,Representative Shelley Sekula Gibbs,(1953 - ),In Congress 2005 - 2007,8
https://www.congress.gov/member/f-sensenbrenner/S000244,"Representative F. James Sensenbrenner, Jr.",(1943 - ),In Congress 1979 - Present |,4440
https://www.congress.gov/member/jose-serrano/S000248,Representative Jose E. Serrano,(1943 - ),In Congress 1989 - Present |,6521
https://www.congress.gov/member/jeff-sessions/S001141,Senator Jeff Sessions,(1946 - ),In Congress 1997 - 2017,2763
https://www.congress.gov/member/pete-sessions/S000250,Representative Pete Sessions,(1955 - ),In Congress 1997 - 2019,4207
https://www.congress.gov/member/joe-sestak/S001169,Representative Joe Sestak,(1951 - ),In Congress 2007 - 2011,1387
https://www.congress.gov/member/terri-sewell/S001185,Representative Terri A. Sewell,(1965 - ),In Congress 2011 - Present |,1602
https://www.congress.gov/member/john-seymour/S000269,Senator John Seymour,(1937 - ),In Congress 1991 - 1993,508
https://www.congress.gov/member/john-shadegg/S000275,Representative John B. Shadegg,(1949 - ),In Congress 1995 - 2011,1628
https://www.congress.gov/member/jeanne-shaheen/S001181,Senator Jeanne  Shaheen ,(1947 - ),In Congress 2009 - Present |,3358
https://www.congress.gov/member/donna-shalala/S001206,Representative Donna E. Shalala,(1941 - ),In Congress 2019 - Present |,496
https://www.congress.gov/member/robert-shamansky/S000282,Representative Bob Shamansky,(1927 - 2011),In Congress 1981 - 1983,230
https://www.congress.gov/member/james-shannon/S000286,Representative James M. Shannon,(1952 - ),In Congress 1979 - 1985,519
https://www.congress.gov/member/philip-sharp/S000294,Representative Philip R. Sharp,(1942 - ),In Congress 1975 - 1995,1178
https://www.congress.gov/member/e-shaw/S000303,Representative E. Clay Shaw Jr.,(1939 - 2013),In Congress 1981 - 2007,3156
https://www.congress.gov/member/christopher-shays/S001144,Representative Christopher Shays,(1945 - ),In Congress 1987 - 2009,4982
https://www.congress.gov/member/carol-shea-porter/S001170,Representative Carol Shea-Porter,(1952 - ),"In Congress 2007 - 2011, 2013 - 2015, 2017 - 2019",2468
https://www.congress.gov/member/richard-shelby/S000320,Senator Richard C. Shelby,(1934 - ),In Congress 1979 - Present |,4282
https://www.congress.gov/member/karen-shepherd/S000332,Representative Karen Shepherd,(1940 - ),In Congress 1993 - 1995,264
https://www.congress.gov/member/brad-sherman/S000344,Representative Brad Sherman,(1954 - ),In Congress 1997 - Present |,4211
https://www.congress.gov/member/mikie-sherrill/S001207,Representative Mikie Sherrill,(1972 - ),In Congress 2019 - Present |,395
https://www.congress.gov/member/don-sherwood/S001146,Representative Don Sherwood,(1941 - ),In Congress 1999 - 2007,356
https://www.congress.gov/member/john-shimkus/S000364,Representative John Shimkus,(1958 - ),In Congress 1997 - Present |,2995
https://www.congress.gov/member/george-shipley/S000367,Representative George E. Shipley,(1927 - 2003),In Congress 1959 - 1979,147
